ISO,FIPS,DHSCC,SVYTYPE,SVYYEAR,CNTRYNAMEE,CNTRYNAMEF,CNTRYNAMES,DHSREGEN,DHSREGFR,DHSREGSP,SVYID,REG_ID,Svy_Map,MULTLEVEL,LEVELRNK,REGVAR,REGCODE,REGNAME,OTHREGVAR,OTHREGCO,OTHREGNA,LEVELCO,LEVELNA,REPALLIND,REGNOTES,SVYNOTES
IN,IN,IA,DHS,2020.00000000000,India,,,Azamgarh,,,541.00000000000,,yes,yes,2.00000000000,shdist,191.00000000000,Azamgarh,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Mau,,,541.00000000000,,yes,yes,2.00000000000,shdist,192.00000000000,Mau,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Ballia,,,541.00000000000,,yes,yes,2.00000000000,shdist,193.00000000000,Ballia,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Jaunpur,,,541.00000000000,,yes,yes,2.00000000000,shdist,194.00000000000,Jaunpur,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Ghazipur,,,541.00000000000,,yes,yes,2.00000000000,shdist,195.00000000000,Ghazipur,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Chandauli,,,541.00000000000,,yes,yes,2.00000000000,shdist,196.00000000000,Chandauli,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Varanasi,,,541.00000000000,,yes,yes,2.00000000000,shdist,197.00000000000,Varanasi,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Sant Ravidas Nagar,,,541.00000000000,,yes,yes,2.00000000000,shdist,198.00000000000,Sant Ravidas Nagar,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Mirzapur,,,541.00000000000,,yes,yes,2.00000000000,shdist,199.00000000000,Mirzapur,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Sonbhadra,,,541.00000000000,,yes,yes,2.00000000000,shdist,200.00000000000,Sonbhadra,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Etah,,,541.00000000000,,yes,yes,2.00000000000,shdist,201.00000000000,Etah,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Kanshiram Nagar,,,541.00000000000,,yes,yes,2.00000000000,shdist,202.00000000000,Kanshiram Nagar,hv024,9.00000000000,Uttar Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Pashchim Champaran,,,541.00000000000,,yes,yes,2.00000000000,shdist,203.00000000000,Pashchim Champaran,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Purba Champaran,,,541.00000000000,,yes,yes,2.00000000000,shdist,204.00000000000,Purba Champaran,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Sheohar,,,541.00000000000,,yes,yes,2.00000000000,shdist,205.00000000000,Sheohar,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Sitamarhi,,,541.00000000000,,yes,yes,2.00000000000,shdist,206.00000000000,Sitamarhi,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Madhubani,,,541.00000000000,,yes,yes,2.00000000000,shdist,207.00000000000,Madhubani,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Supaul,,,541.00000000000,,yes,yes,2.00000000000,shdist,208.00000000000,Supaul,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Araria,,,541.00000000000,,yes,yes,2.00000000000,shdist,209.00000000000,Araria,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Kishanganj,,,541.00000000000,,yes,yes,2.00000000000,shdist,210.00000000000,Kishanganj,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Purnia,,,541.00000000000,,yes,yes,2.00000000000,shdist,211.00000000000,Purnia,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Katihar,,,541.00000000000,,yes,yes,2.00000000000,shdist,212.00000000000,Katihar,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Madhepura,,,541.00000000000,,yes,yes,2.00000000000,shdist,213.00000000000,Madhepura,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Saharsa,,,541.00000000000,,yes,yes,2.00000000000,shdist,214.00000000000,Saharsa,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Darbhanga,,,541.00000000000,,yes,yes,2.00000000000,shdist,215.00000000000,Darbhanga,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Muzaffarpur,,,541.00000000000,,yes,yes,2.00000000000,shdist,216.00000000000,Muzaffarpur,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Gopalganj,,,541.00000000000,,yes,yes,2.00000000000,shdist,217.00000000000,Gopalganj,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Siwan,,,541.00000000000,,yes,yes,2.00000000000,shdist,218.00000000000,Siwan,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Saran,,,541.00000000000,,yes,yes,2.00000000000,shdist,219.00000000000,Saran,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Vaishali,,,541.00000000000,,yes,yes,2.00000000000,shdist,220.00000000000,Vaishali,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Samastipur,,,541.00000000000,,yes,yes,2.00000000000,shdist,221.00000000000,Samastipur,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Begusarai,,,541.00000000000,,yes,yes,2.00000000000,shdist,222.00000000000,Begusarai,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Khagaria,,,541.00000000000,,yes,yes,2.00000000000,shdist,223.00000000000,Khagaria,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Bhagalpur,,,541.00000000000,,yes,yes,2.00000000000,shdist,224.00000000000,Bhagalpur,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Banka,,,541.00000000000,,yes,yes,2.00000000000,shdist,225.00000000000,Banka,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Munger,,,541.00000000000,,yes,yes,2.00000000000,shdist,226.00000000000,Munger,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Lakhisarai,,,541.00000000000,,yes,yes,2.00000000000,shdist,227.00000000000,Lakhisarai,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Sheikhpura,,,541.00000000000,,yes,yes,2.00000000000,shdist,228.00000000000,Sheikhpura,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Nalanda,,,541.00000000000,,yes,yes,2.00000000000,shdist,229.00000000000,Nalanda,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Patna,,,541.00000000000,,yes,yes,2.00000000000,shdist,230.00000000000,Patna,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Bhojpur,,,541.00000000000,,yes,yes,2.00000000000,shdist,231.00000000000,Bhojpur,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Buxer,,,541.00000000000,,yes,yes,2.00000000000,shdist,232.00000000000,Buxer,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Kaimur (Bhabua),,,541.00000000000,,yes,yes,2.00000000000,shdist,233.00000000000,Kaimur (Bhabua),hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Rohtas,,,541.00000000000,,yes,yes,2.00000000000,shdist,234.00000000000,Rohtas,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Aurangabad,,,541.00000000000,,yes,yes,2.00000000000,shdist,235.00000000000,Aurangabad,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Gaya,,,541.00000000000,,yes,yes,2.00000000000,shdist,236.00000000000,Gaya,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Nawada,,,541.00000000000,,yes,yes,2.00000000000,shdist,237.00000000000,Nawada,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Jamui,,,541.00000000000,,yes,yes,2.00000000000,shdist,238.00000000000,Jamui,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Jehanabad,,,541.00000000000,,yes,yes,2.00000000000,shdist,239.00000000000,Jehanabad,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Arwal,,,541.00000000000,,yes,yes,2.00000000000,shdist,240.00000000000,Arwal,hv024,10.00000000000,Bihar,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,North District,,,541.00000000000,,yes,yes,2.00000000000,shdist,241.00000000000,North District,hv024,11.00000000000,Sikkim,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,West District,,,541.00000000000,,yes,yes,2.00000000000,shdist,242.00000000000,West District,hv024,11.00000000000,Sikkim,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,South District,,,541.00000000000,,yes,yes,2.00000000000,shdist,243.00000000000,South District,hv024,11.00000000000,Sikkim,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,East District,,,541.00000000000,,yes,yes,2.00000000000,shdist,244.00000000000,East District,hv024,11.00000000000,Sikkim,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Tawang,,,541.00000000000,,yes,yes,2.00000000000,shdist,245.00000000000,Tawang,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,West Kameng,,,541.00000000000,,yes,yes,2.00000000000,shdist,246.00000000000,West Kameng,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,East Kameng,,,541.00000000000,,yes,yes,2.00000000000,shdist,247.00000000000,East Kameng,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Papum Pare,,,541.00000000000,,yes,yes,2.00000000000,shdist,248.00000000000,Papum Pare,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Upper Subansiri,,,541.00000000000,,yes,yes,2.00000000000,shdist,249.00000000000,Upper Subansiri,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Upper Siang,,,541.00000000000,,yes,yes,2.00000000000,shdist,252.00000000000,Upper Siang,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Changlang,,,541.00000000000,,yes,yes,2.00000000000,shdist,253.00000000000,Changlang,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Lower Subansiri,,,541.00000000000,,yes,yes,2.00000000000,shdist,255.00000000000,Lower Subansiri,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Dibang Valley,,,541.00000000000,,yes,yes,2.00000000000,shdist,257.00000000000,Dibang Valley,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Lower Dibang Valley,,,541.00000000000,,yes,yes,2.00000000000,shdist,258.00000000000,Lower Dibang Valley,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Anjaw,,,541.00000000000,,yes,yes,2.00000000000,shdist,260.00000000000,Anjaw,hv024,12.00000000000,Arunachal Pradesh,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Mon,,,541.00000000000,,yes,yes,2.00000000000,shdist,261.00000000000,Mon,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Mokokchung,,,541.00000000000,,yes,yes,2.00000000000,shdist,262.00000000000,Mokokchung,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Zunheboto,,,541.00000000000,,yes,yes,2.00000000000,shdist,263.00000000000,Zunheboto,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Wokha,,,541.00000000000,,yes,yes,2.00000000000,shdist,264.00000000000,Wokha,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Dimapur,,,541.00000000000,,yes,yes,2.00000000000,shdist,265.00000000000,Dimapur,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Phek,,,541.00000000000,,yes,yes,2.00000000000,shdist,266.00000000000,Phek,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Tuensang,,,541.00000000000,,yes,yes,2.00000000000,shdist,267.00000000000,Tuensang,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Longleng,,,541.00000000000,,yes,yes,2.00000000000,shdist,268.00000000000,Longleng,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Kiphire,,,541.00000000000,,yes,yes,2.00000000000,shdist,269.00000000000,Kiphire,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Kohima,,,541.00000000000,,yes,yes,2.00000000000,shdist,270.00000000000,Kohima,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Peren,,,541.00000000000,,yes,yes,2.00000000000,shdist,271.00000000000,Peren,hv024,13.00000000000,Nagaland,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Senapati,,,541.00000000000,,yes,yes,2.00000000000,shdist,272.00000000000,Senapati,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Tamenglong,,,541.00000000000,,yes,yes,2.00000000000,shdist,273.00000000000,Tamenglong,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Churachandpur,,,541.00000000000,,yes,yes,2.00000000000,shdist,274.00000000000,Churachandpur,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Bishnupur,,,541.00000000000,,yes,yes,2.00000000000,shdist,275.00000000000,Bishnupur,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Thoubal,,,541.00000000000,,yes,yes,2.00000000000,shdist,276.00000000000,Thoubal,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Imphal West,,,541.00000000000,,yes,yes,2.00000000000,shdist,277.00000000000,Imphal West,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Imphal East,,,541.00000000000,,yes,yes,2.00000000000,shdist,278.00000000000,Imphal East,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Ukhrul,,,541.00000000000,,yes,yes,2.00000000000,shdist,279.00000000000,Ukhrul,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Chandel,,,541.00000000000,,yes,yes,2.00000000000,shdist,280.00000000000,Chandel,hv024,14.00000000000,Manipur,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Mamit,,,541.00000000000,,yes,yes,2.00000000000,shdist,281.00000000000,Mamit,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Kolasib,,,541.00000000000,,yes,yes,2.00000000000,shdist,282.00000000000,Kolasib,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Aizawl,,,541.00000000000,,yes,yes,2.00000000000,shdist,283.00000000000,Aizawl,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Champhai,,,541.00000000000,,yes,yes,2.00000000000,shdist,284.00000000000,Champhai,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Serchhip,,,541.00000000000,,yes,yes,2.00000000000,shdist,285.00000000000,Serchhip,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Lunglei,,,541.00000000000,,yes,yes,2.00000000000,shdist,286.00000000000,Lunglei,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Lawngtlai,,,541.00000000000,,yes,yes,2.00000000000,shdist,287.00000000000,Lawngtlai,hv024,15.00000000000,Mizoram,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
IN,IN,IA,DHS,2020.00000000000,India,,,Dhalai,,,541.00000000000,,yes,yes,2.00000000000,shdist,291.00000000000,Dhalai,hv024,16.00000000000,Tripura,Admin2,Districts,yes,,Survey is representative at 2 levels: 36 Admin1 areas (states and union territories) and 707 Admin2 areas (districts)
